season,week,gsis_id,source,pulled_at,team,position,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share
2026,2,00-0038997,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,0.2,0.63,0.01,6.0,3.97,43.91,0.3,10.26,8.27,6.29,6.2,0.007,0.209
2026,2,00-0038998,sleeper,2026-09-15T21:13:44Z,NYG,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039021,sleeper,2026-09-15T21:13:44Z,CHI,RB,,,,,0.36,1.26,0.02,,,,,0.22,0.22,0.22,0.36,0.013,
2026,2,00-0039023,sleeper,2026-09-15T21:13:44Z,TEN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039032,sleeper,2026-09-15T21:13:44Z,TEN,RB,,,,,6.95,26.84,0.21,2.8,2.33,11.75,0.02,7.55,6.39,5.22,9.75,0.318,0.092
2026,2,00-0039040,sleeper,2026-09-15T21:13:44Z,MIA,RB,,,,,13.6,73.0,0.53,3.64,3.41,21.64,0.18,17.07,15.37,13.67,17.24,0.503,0.142
2026,2,00-0039041,sleeper,2026-09-15T21:13:44Z,ARI,TE,,,,,,,,1.75,1.33,11.47,0.05,2.78,2.11,1.45,1.75,,0.053
2026,2,00-0039050,sleeper,2026-09-15T21:13:44Z,TB,TE,,,,,,,,0.3,0.2,1.92,0.02,0.5,0.4,0.3,0.3,,0.01
2026,2,00-0039052,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039062,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,,,,0.35,0.17,2.71,0.02,0.53,0.45,0.36,0.35,,0.011
2026,2,00-0039064,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,0.22,1.12,0.01,6.96,5.01,69.05,0.38,14.35,11.84,9.33,7.18,0.007,0.284
2026,2,00-0039065,sleeper,2026-09-15T21:13:44Z,DET,TE,,,,,0.06,0.29,0.0,5.89,4.42,46.31,0.35,11.19,8.98,6.77,5.949999999999999,0.002,0.185
2026,2,00-0039066,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,,,,2.64,1.7,15.54,0.05,3.57,2.72,1.87,2.64,,0.09
2026,2,00-0039067,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,0.46,1.75,0.02,7.3,5.2,61.33,0.32,13.55,10.95,8.35,7.76,0.018,0.242
2026,2,00-0039074,sleeper,2026-09-15T21:13:44Z,LA,TE,,,,,,,,0.47,0.34,2.97,0.02,0.77,0.6,0.43,0.47,,0.015
2026,2,00-0039075,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,0.45,3.4,0.03,9.76,7.18,96.19,0.47,20.14,16.55,12.95,10.209999999999999,0.016,0.313
2026,2,00-0039107,sleeper,2026-09-15T21:13:44Z,LA,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039139,sleeper,2026-09-15T21:13:44Z,DET,RB,,,,,19.28,111.31,1.31,4.66,3.86,24.08,0.15,26.13,24.2,22.27,23.94,0.729,0.147
2026,2,00-0039144,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039146,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,0.96,6.97,0.05,5.38,4.0,48.76,0.39,12.23,10.23,8.23,6.34,0.041,0.18
2026,2,00-0039150,sleeper,2026-09-15T21:13:44Z,CAR,QB,30.38,199.45,1.45,1.02,4.65,22.48,0.19,,,,,15.99,15.99,15.99,4.65,0.178,
2026,2,00-0039152,sleeper,2026-09-15T21:13:44Z,TEN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039163,sleeper,2026-09-15T21:13:44Z,HOU,QB,31.98,237.59,1.9,0.9,2.89,13.41,0.12,,,,,18.05,18.05,18.05,2.89,0.107,
2026,2,00-0039164,sleeper,2026-09-15T21:13:44Z,IND,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039165,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039236,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039244,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039259,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039263,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039266,sleeper,2026-09-15T21:13:44Z,CIN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039275,sleeper,2026-09-15T21:13:44Z,CLE,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039299,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,7.16,31.55,0.29,1.84,1.51,11.05,0.07,7.91,7.16,6.4,9.0,0.246,0.063
2026,2,00-0039305,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039325,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039329,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039337,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,0.16,0.55,0.0,8.71,5.17,58.18,0.46,13.85,11.27,8.68,8.870000000000001,0.006,0.306
2026,2,00-0039338,sleeper,2026-09-15T21:13:44Z,LV,TE,,,,,0.24,0.89,0.01,7.41,5.63,55.54,0.35,13.44,10.62,7.81,7.65,0.01,0.254
2026,2,00-0039342,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,2.53,1.29,15.84,0.15,3.77,3.13,2.48,2.53,,0.091
2026,2,00-0039344,sleeper,2026-09-15T21:13:44Z,CAR,RB,,,,,5.95,25.74,0.15,2.01,1.59,9.95,0.1,6.63,5.84,5.04,7.96,0.227,0.073
2026,2,00-0039355,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,,,,0.25,0.19,2.35,0.01,0.51,0.42,0.32,0.25,,0.009
2026,2,00-0039356,sleeper,2026-09-15T21:13:44Z,CAR,TE,,,,,,,,0.3,0.24,1.91,0.01,0.52,0.4,0.28,0.3,,0.011
2026,2,00-0039359,sleeper,2026-09-15T21:13:44Z,HOU,TE,,,,,0.12,0.54,0.0,0.96,0.72,6.77,0.06,1.85,1.49,1.13,1.08,0.004,0.033
2026,2,00-0039361,sleeper,2026-09-15T21:13:44Z,TB,RB,,,,,16.07,59.59,0.4,3.07,2.76,19.69,0.14,13.82,12.44,11.06,19.14,0.549,0.105
2026,2,00-0039363,sleeper,2026-09-15T21:13:44Z,SF,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039364,sleeper,2026-09-15T21:13:44Z,DET,RB,,,,,3.71,17.03,0.17,0.05,0.02,0.31,0.0,2.79,2.78,2.77,3.76,0.14,0.002
2026,2,00-0039365,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,,,,0.35,0.23,2.93,0.02,0.65,0.54,0.42,0.35,,0.012
2026,2,00-0039373,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039376,sleeper,2026-09-15T21:13:44Z,NO,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039379,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039384,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,2.03,8.08,0.03,0.61,0.49,2.93,0.02,1.9,1.65,1.41,2.6399999999999997,0.071,0.021
2026,2,00-0039386,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039391,sleeper,2026-09-15T21:13:44Z,LAC,RB,,,,,0.83,3.26,0.01,0.25,0.19,1.44,0.01,0.79,0.69,0.59,1.08,0.03,0.008
2026,2,00-0039392,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039394,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039397,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039398,sleeper,2026-09-15T21:13:44Z,DAL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039405,sleeper,2026-09-15T21:13:44Z,HOU,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039407,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,0.54,1.58,0.02,0.12,0.09,0.57,0.0,0.44,0.39,0.35,0.66,0.022,0.004
2026,2,00-0039410,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,0.21,1.11,0.01,3.78,2.62,37.0,0.26,8.03,6.72,5.41,3.9899999999999998,0.008,0.114
2026,2,00-0039420,sleeper,2026-09-15T21:13:44Z,PIT,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039424,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,0.05,0.2,0.0,5.67,3.81,46.64,0.18,9.56,7.65,5.74,5.72,0.002,0.173
2026,2,00-0039437,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039451,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,0.17,0.9,0.0,1.03,0.75,6.92,0.03,1.74,1.37,0.99,1.2,0.006,0.035
2026,2,00-0039464,sleeper,2026-09-15T21:13:44Z,BAL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039466,sleeper,2026-09-15T21:13:44Z,BUF,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039471,sleeper,2026-09-15T21:13:44Z,BUF,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039473,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039489,sleeper,2026-09-15T21:13:44Z,JAX,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039491,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,0.08,0.38,0.0,6.19,4.28,55.93,0.41,12.41,10.27,8.13,6.2700000000000005,0.003,0.223
2026,2,00-0039518,sleeper,2026-09-15T21:13:44Z,NO,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039521,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039530,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,0.72,0.53,5.81,0.04,1.37,1.11,0.84,0.72,,0.022
2026,2,00-0039534,sleeper,2026-09-15T21:13:44Z,JAX,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039550,sleeper,2026-09-15T21:13:44Z,ARI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039577,sleeper,2026-09-15T21:13:44Z,GB,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039589,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,0.05,0.24,0.0,0.28,0.15,1.83,0.02,0.48,0.4,0.33,0.33,0.002,0.01
2026,2,00-0039603,sleeper,2026-09-15T21:13:44Z,HOU,RB,,,,,0.11,0.59,0.0,0.06,0.05,0.38,0.0,0.19,0.16,0.14,0.16999999999999998,0.004,0.002
2026,2,00-0039623,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039626,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039631,sleeper,2026-09-15T21:13:44Z,MIN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039648,sleeper,2026-09-15T21:13:44Z,TEN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039650,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039652,sleeper,2026-09-15T21:13:44Z,DET,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039686,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039702,sleeper,2026-09-15T21:13:44Z,KC,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039703,sleeper,2026-09-15T21:13:44Z,DEN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039710,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039732,sleeper,2026-09-15T21:13:44Z,DEN,QB,33.55,219.42,1.28,0.92,4.46,16.47,0.22,,,,,15.74,15.74,15.74,4.46,0.17,
2026,2,00-0039737,sleeper,2026-09-15T21:13:44Z,ARI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039738,sleeper,2026-09-15T21:13:44Z,LA,RB,,,,,10.96,63.61,0.49,1.0,0.73,3.97,0.04,10.64,10.27,9.9,11.96,0.391,0.032
2026,2,00-0039739,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,0.03,0.11,0.0,2.83,1.62,19.15,0.18,4.61,3.8,2.99,2.86,0.001,0.093
2026,2,00-0039746,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,2.4,7.03,0.08,0.61,0.52,3.98,0.04,2.3,2.04,1.78,3.01,0.079,0.024
2026,2,00-0039751,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,0.07,0.39,0.0,0.99,0.68,6.63,0.04,1.64,1.3,0.96,1.06,0.002,0.032
2026,2,00-0039754,sleeper,2026-09-15T21:13:44Z,TB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039792,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,0.06,0.25,0.0,1.6,0.91,12.92,0.12,2.95,2.49,2.04,1.6600000000000001,0.002,0.065
2026,2,00-0039793,sleeper,2026-09-15T21:13:44Z,SEA,TE,,,,,0.65,2.8,0.03,4.29,3.49,32.31,0.24,8.61,6.86,5.12,4.94,0.022,0.147
2026,2,00-0039794,sleeper,2026-09-15T21:13:44Z,NYJ,RB,,,,,6.67,25.43,0.19,1.01,0.81,5.76,0.05,5.4,4.99,4.59,7.68,0.251,0.034
2026,2,00-0039796,sleeper,2026-09-15T21:13:44Z,BAL,RB,,,,,0.13,0.4,0.0,0.11,0.08,0.61,0.01,0.24,0.2,0.16,0.24,0.004,0.004
2026,2,00-0039798,sleeper,2026-09-15T21:13:44Z,NYJ,RB,,,,,1.1,4.94,0.04,0.99,0.82,5.61,0.05,2.38,1.97,1.56,2.09,0.041,0.033
2026,2,00-0039811,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,10.7,45.8,0.4,2.45,2.02,14.06,0.13,11.16,10.15,9.14,13.149999999999999,0.459,0.082
2026,2,00-0039814,sleeper,2026-09-15T21:13:44Z,CIN,TE,,,,,,,,1.58,1.16,9.81,0.08,2.6,2.02,1.45,1.58,,0.049
2026,2,00-0039816,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039824,sleeper,2026-09-15T21:13:44Z,KC,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039843,sleeper,2026-09-15T21:13:44Z,CHI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039847,sleeper,2026-09-15T21:13:44Z,NYG,TE,,,,,,,,1.99,1.3,14.2,0.11,3.38,2.73,2.09,1.99,,0.07
2026,2,00-0039849,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,6.61,3.1,48.31,0.25,9.46,7.91,6.36,6.61,,0.199
2026,2,00-0039851,sleeper,2026-09-15T21:13:44Z,NE,QB,31.86,254.59,1.58,1.01,5.53,24.54,0.18,,,,,18.89,18.89,18.89,5.53,0.204,
2026,2,00-0039855,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,0.11,0.54,0.0,2.93,1.82,24.23,0.22,5.68,4.77,3.86,3.04,0.004,0.1
2026,2,00-0039868,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,0.11,0.37,0.0,0.89,0.48,5.45,0.05,1.37,1.13,0.89,1.0,0.004,0.028
2026,2,00-0039874,sleeper,2026-09-15T21:13:44Z,MIA,RB,,,,,2.52,9.48,0.07,0.84,0.65,4.79,0.04,2.74,2.42,2.1,3.36,0.093,0.033
2026,2,00-0039875,sleeper,2026-09-15T21:13:44Z,BUF,RB,,,,,4.32,18.97,0.08,0.81,0.69,5.22,0.05,3.85,3.51,3.17,5.130000000000001,0.148,0.027
2026,2,00-0039880,sleeper,2026-09-15T21:13:44Z,MIA,WR,,,,,1.03,5.27,0.06,4.84,3.62,31.94,0.21,8.93,7.12,5.31,5.87,0.038,0.189
2026,2,00-0039884,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039890,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,0.06,0.18,0.0,4.66,2.2,33.01,0.21,6.81,5.71,4.61,4.72,0.002,0.158
2026,2,00-0039893,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,0.2,0.97,0.01,5.55,2.89,41.96,0.18,8.32,6.88,5.43,5.75,0.008,0.173
2026,2,00-0039894,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,1.09,5.75,0.06,5.68,3.17,46.14,0.18,9.81,8.23,6.65,6.77,0.042,0.188
2026,2,00-0039901,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,0.04,0.18,0.0,1.7,0.99,13.5,0.12,3.07,2.58,2.09,1.74,0.001,0.057
2026,2,00-0039907,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039910,sleeper,2026-09-15T21:13:44Z,WAS,QB,30.74,217.93,1.52,0.38,7.69,40.8,0.35,,,,,20.46,20.46,20.46,7.69,0.272,
2026,2,00-0039912,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,1.23,1.05,10.12,0.08,2.53,2.0,1.48,1.23,,0.043
2026,2,00-0039915,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,0.1,0.44,0.0,7.2,4.87,61.75,0.36,13.3,10.87,8.43,7.3,0.004,0.238
2026,2,00-0039916,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039917,sleeper,2026-09-15T21:13:44Z,ATL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039918,sleeper,2026-09-15T21:13:44Z,CHI,QB,32.67,231.43,1.32,0.51,5.32,23.75,0.14,,,,,17.06,17.06,17.06,5.32,0.191,
2026,2,00-0039919,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,0.05,0.22,0.0,6.2,3.16,47.15,0.32,9.82,8.24,6.67,6.25,0.002,0.199
2026,2,00-0039920,sleeper,2026-09-15T21:13:44Z,CLE,WR,,,,,0.13,0.89,0.0,0.06,0.04,0.48,0.0,0.22,0.2,0.18,0.19,0.005,0.002
2026,2,00-0039921,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039923,sleeper,2026-09-15T21:13:44Z,MIN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0039936,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040009,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040014,sleeper,2026-09-15T21:13:44Z,MIA,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040021,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040024,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,0.26,0.2,2.04,0.02,0.5,0.4,0.3,0.26,,0.01
2026,2,00-0040039,sleeper,2026-09-15T21:13:44Z,LAC,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040049,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040058,sleeper,2026-09-15T21:13:44Z,SEA,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040060,sleeper,2026-09-15T21:13:44Z,MIN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040067,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040075,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,0.05,0.21,0.0,0.11,0.07,0.84,0.01,0.22,0.19,0.15,0.16,0.002,0.004
2026,2,00-0040078,sleeper,2026-09-15T21:13:44Z,KC,RB,,,,,0.52,1.7,0.01,0.2,0.16,1.24,0.0,0.54,0.46,0.38,0.72,0.02,0.007
2026,2,00-0040081,sleeper,2026-09-15T21:13:44Z,KC,TE,,,,,,,,0.13,0.1,1.03,0.0,0.23,0.18,0.13,0.13,,0.004
2026,2,00-0040094,sleeper,2026-09-15T21:13:44Z,MIA,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040099,sleeper,2026-09-15T21:13:44Z,BAL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040120,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040122,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,17.1,62.23,0.49,4.08,3.09,15.02,0.13,14.42,12.87,11.33,21.18,0.7,0.14
2026,2,00-0040124,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,0.08,0.38,0.0,8.05,4.31,67.65,0.48,14.04,11.88,9.73,8.13,0.003,0.29
2026,2,00-0040126,sleeper,2026-09-15T21:13:44Z,CHI,TE,,,,,0.05,0.19,0.0,6.44,4.42,53.77,0.37,12.04,9.83,7.62,6.49,0.002,0.207
2026,2,00-0040128,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,0.29,1.06,0.01,6.51,4.44,45.76,0.35,11.29,9.07,6.85,6.8,0.011,0.227
2026,2,00-0040129,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,0.25,1.05,0.01,6.66,3.28,49.41,0.4,10.8,9.16,7.52,6.91,0.009,0.227
2026,2,00-0040130,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040131,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,0.05,0.2,0.0,2.07,1.06,13.43,0.12,3.13,2.6,2.07,2.1199999999999997,0.002,0.068
2026,2,00-0040134,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,0.09,0.37,0.0,4.95,2.86,34.95,0.14,7.28,5.85,4.41,5.04,0.003,0.158
2026,2,00-0040138,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,0.08,0.36,0.0,2.24,1.56,20.38,0.17,4.69,3.91,3.13,2.3200000000000003,0.003,0.076
2026,2,00-0040142,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,1.02,3.92,0.03,0.2,0.15,1.14,0.01,0.93,0.85,0.77,1.22,0.044,0.007
2026,2,00-0040154,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,0.04,0.19,0.0,1.02,0.84,7.89,0.06,1.99,1.57,1.15,1.06,0.002,0.033
2026,2,00-0040162,sleeper,2026-09-15T21:13:44Z,CLE,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040164,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,0.22,1.09,0.01,0.86,0.48,7.61,0.06,1.75,1.51,1.27,1.08,0.008,0.03
2026,2,00-0040170,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,2.45,1.0,14.36,0.1,3.05,2.55,2.05,2.45,,0.08
2026,2,00-0040172,sleeper,2026-09-15T21:13:44Z,SF,WR,,,,,,,,0.77,0.55,5.88,0.04,1.4,1.13,0.86,0.77,,0.025
2026,2,00-0040177,sleeper,2026-09-15T21:13:44Z,SF,RB,,,,,0.05,0.25,0.0,0.01,0.01,0.04,0.0,0.05,0.05,0.04,0.060000000000000005,0.002,0.0
2026,2,00-0040179,sleeper,2026-09-15T21:13:44Z,IND,RB,,,,,0.39,1.4,0.01,0.17,0.13,0.81,0.01,0.43,0.37,0.3,0.56,0.014,0.006
2026,2,00-0040184,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040187,sleeper,2026-09-15T21:13:44Z,CAR,TE,,,,,,,,0.55,0.4,3.94,0.03,0.98,0.79,0.59,0.55,,0.02
2026,2,00-0040189,sleeper,2026-09-15T21:13:44Z,LAC,TE,,,,,,,,2.36,1.75,22.02,0.12,4.66,3.79,2.91,2.36,,0.078
2026,2,00-0040194,sleeper,2026-09-15T21:13:44Z,BUF,TE,,,,,,,,0.92,0.72,6.8,0.06,1.74,1.38,1.02,0.92,,0.031
2026,2,00-0040198,sleeper,2026-09-15T21:13:44Z,MIA,RB,,,,,2.3,6.71,0.11,0.75,0.66,4.11,0.04,2.64,2.31,1.98,3.05,0.085,0.029
2026,2,00-0040202,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040203,sleeper,2026-09-15T21:13:44Z,PIT,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040205,sleeper,2026-09-15T21:13:44Z,TEN,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040206,sleeper,2026-09-15T21:13:44Z,IND,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040208,sleeper,2026-09-15T21:13:44Z,CIN,RB,,,,,0.78,2.21,0.03,0.31,0.23,1.43,0.01,0.82,0.71,0.6,1.09,0.032,0.01
2026,2,00-0040211,sleeper,2026-09-15T21:13:44Z,HOU,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040215,sleeper,2026-09-15T21:13:44Z,MIN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040218,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040222,sleeper,2026-09-15T21:13:44Z,MIA,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040225,sleeper,2026-09-15T21:13:44Z,NYG,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040234,sleeper,2026-09-15T21:13:44Z,JAX,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040236,sleeper,2026-09-15T21:13:44Z,CHI,RB,,,,,8.08,34.33,0.2,1.61,1.11,8.53,0.05,6.88,6.33,5.78,9.69,0.29,0.052
2026,2,00-0040237,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,0.1,0.35,0.0,0.92,0.54,6.71,0.07,1.69,1.42,1.15,1.02,0.003,0.031
2026,2,00-0040238,sleeper,2026-09-15T21:13:44Z,JAX,RB,,,,,0.95,3.39,0.02,1.29,1.04,5.14,0.04,2.23,1.71,1.19,2.24,0.036,0.04
2026,2,00-0040239,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040240,sleeper,2026-09-15T21:13:44Z,DEN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0040241,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,,,,,,,,,,,0.0,,
